Valori nutrizionali,per porzione,% RDA
Valore calorico,202 kcal 845 kJ,"10,1 %"
Grassi,"0,8 g","1,2 %"
Grassi saturi,"0,2 g","0,9 %"
Grassi monoinsaturi,"< 0,1 g","0,2 %"
Grassi polinsaturi,"0,3 g","2,2 %"
Carboidrati,"36,1 g","13,5 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"14,2 g","19,4 %"
Fibre alimentari,"6,5 g","2,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"117,6 g","5,9 %"
