,0,1
0,Composizione chimica,valore per 100g
1,Lipidi totali,ND
2,Saturi totali,5.45
3,C12 0,0.02
4,C14 0,0.23
5,C14 1,0g
6,C15 0,0.02
7,C16 0,3.43
8,C16 1,0.56
9,C17 0,0.04
10,C17 1,0.04
11,C18 0,1.69
12,C18 1,8.08
13,C18 2,2.09
14,C18 3,0.10
15,C20 0,0.01
16,C20 1,0.11
17,C20 2,0.04
18,C20 3,0.02
19,C20 4,0.15
20,C20 5,0g
21,C22 0,0g
22,C22 1,0g
23,C22 6,0g
24,C4 0 c10 0,0.02
25,Monoinsaturi totali,8.78
26,Nitrati,4g
27,Nitriti,0g
28,Polinsaturi totali,2.36
