Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,10 g
- Acidi Grassi saturi,4 g
Carboidrati,48 g
- Zuccheri,"1,1 g"
Fibra alimentare,"1,8 g"
Proteine,"7,3 g"
Sale,"1,6 g"
Sodio,"0,63 g"
Nutrition score - France,10
Nutri-Score,C
