Minerali,per porzione,% RDA
Calcio,"2,4 mg","0,2 %"
Rame,"< 0,1 mg","4,0 %"
Ferro,"0,2 mg","1,6 %"
Magnesio,"5,6 mg","1,9 %"
Manganese,"0,1 mg","6,9 %"
Fosforo,"15,0 mg","2,1 %"
Potassio,"39,5 mg","2,0 %"
Selenio,"< 0,1 mg","3,1 %"
Zinco,"0,1 mg","1,4 %"
