Minerali,per porzione,% RDA
Calcio,"22,7 mg","2,3 %"
Rame,"0,3 mg","30,4 %"
Ferro,"14,6 mg","97,1 %"
Magnesio,"104,3 mg","34,8 %"
Manganese,"< 0,1 mg","1,8 %"
Fosforo,"716,7 mg","102,4 %"
Potassio,"1.437,9 mg","71,9 %"
Selenio,"< 0,1 mg","145,2 %"
Zinco,"12,7 mg","181,4 %"
