Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (310 g)
Grassi,"0,1 g","0,31 g"
- Acidi Grassi saturi,"0,02 g","0,062 g"
Carboidrati,"4,8 g","14,9 g"
- Zuccheri,"0,4 g","1,24 g"
Fibra alimentare,"0,9 g","2,79 g"
Proteine,"1,6 g","4,96 g"
Sale,"0,52 g","1,61 g"
Sodio,"0,205 g","0,635 g"
Nutrition score - France,1,1
Nutri-Score,B,B
