Minerali,per porzione,% RDA
Calcio,"0,0 mg","0,0 %"
Rame,"0,1 mg","13,2 %"
Ferro,"0,6 mg","4,1 %"
Magnesio,"6,2 mg","2,1 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"21,7 mg","3,1 %"
Potassio,"35,7 mg","1,8 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","0,4 %"
