Minerali,per porzione,% RDA
Calcio,"522,1 mg","52,2 %"
Rame,"0,8 mg","76,7 %"
Ferro,"43,4 mg","289,7 %"
Magnesio,"136,2 mg","45,4 %"
Manganese,"0,8 mg","42,2 %"
Fosforo,"921,6 mg","131,7 %"
Potassio,"1.389,2 mg","69,5 %"
Selenio,"< 0,1 mg","293,6 %"
Zinco,"5,1 mg","73,3 %"
