,0,1,2
0,Composizione chimica,valore per 100g,g/100g Proteine
1,Proteine (%):,"20,90%",
2,Acido aspartico,2389g,11.44
3,Acido glutamico,3413g,16.35
4,Alanina,857g,4.10
5,Aminoacido limitante,0g,ND
6,Arginina,1919g,9.19
7,Cistina,247g,1.18
8,Fenilalanina,1269g,6.08
9,Glicina,807g,3.86
10,Indice chimico,90g,ND
11,Isoleucina,892g,4.27
12,Istidina,525g,2.51
13,Leucina,1609g,7.71
14,Lisina,1425g,6.83
15,Metionina,226g,1.08
16,Prolina,826g,3.95
17,Serina,1058g,5.07
18,Tirosina,660g,3.16
19,Treonina,798g,3.82
20,Triptofano,224g,1.07
21,Valina,966g,4.62
