Minerali,per porzione,% RDA
Calcio,"13,3 mg","1,3 %"
Rame,"< 0,1 mg","1,6 %"
Ferro,"0,6 mg","3,9 %"
Magnesio,"14,8 mg","4,9 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"22,2 mg","3,2 %"
Potassio,"130,2 mg","6,5 %"
Selenio,"< 0,1 mg","1,0 %"
Zinco,"0,1 mg","1,7 %"
