Valori nutrizionali,per porzione,% RDA
Valore calorico,206 kcal 861 kJ,"10,3 %"
Grassi,"0,4 g","0,7 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"48,5 g","18,1 %"
Zuccheri,"3,3 g","6,6 %"
Proteine,"2,0 g","2,8 %"
Fibre alimentari,"30,6 g","10,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"74,5 g","3,7 %"
