Minerali,per porzione,% RDA
Calcio,"45,8 mg","4,6 %"
Rame,"< 0,1 mg","2,4 %"
Ferro,"0,2 mg","1,4 %"
Magnesio,"9,3 mg","3,1 %"
Manganese,"< 0,1 mg","1,9 %"
Fosforo,"46,4 mg","6,6 %"
Potassio,"28,9 mg","1,4 %"
Selenio,"< 0,1 mg","8,8 %"
Zinco,"0,3 mg","4,3 %"
