Valori nutrizionali,per porzione,% RDA
Valore calorico,103 kcal 430 kJ,"5,1 %"
Grassi,"0,6 g","1,0 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"0,1 g","0,4 %"
Grassi polinsaturi,"0,3 g","1,9 %"
Carboidrati,"26,1 g","9,7 %"
Zuccheri,"9,8 g","19,6 %"
Proteine,"1,3 g","1,7 %"
Fibre alimentari,"5,5 g","1,8 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"160,2 g","8,0 %"
