,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,84.6,
3,Proteine (g):,1,
4,Lipidi(g):,0.6,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,6.5,
7,Amido (g):,0,
8,Zuccheri solubili (g):,6.5,
9,Fibra totale (g):,7.4,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,34,
14,Energia (kJ):,141,
15,Sodio (mg):,3,
16,Potassio (mg):,220,
17,Ferro (mg):,1,
18,Calcio (mg):,49,
19,Fosforo (mg):,52,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.05,
25,Riboflavina (mg):,0.02,
26,Niacina (mg):,0.5,
27,Vitamina A retinolo eq. (µg):,13,
28,Vitamina C (mg):,25,
29,Vitamina E (mg):,,
