Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (100g)
Grassi,24 g,24 g
- Acidi Grassi saturi,20 g,20 g
Carboidrati,60 g,60 g
- Zuccheri,26 g,26 g
Proteine,"7,9 g","7,9 g"
Sale,"0,4 g","0,4 g"
Sodio,"0,157 g","0,157 g"
Nutrition score - France,22,22
Nutri-Score,E,E
