Minerali,per porzione,% RDA
Calcio,"28,6 mg","2,9 %"
Rame,"0,2 mg","16,8 %"
Ferro,"3,6 mg","24,0 %"
Magnesio,"38,6 mg","12,9 %"
Manganese,"3,2 mg","161,5 %"
Fosforo,"97,4 mg","13,9 %"
Potassio,"239,4 mg","12,0 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,6 mg","9,1 %"
