0,1
Grassi saturi totali,4.71
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.85
C16:0 (palmitico),2.73
C18:0 (stearico),0.55
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,2.89
C14:1 (miristoleico),0.00
C16:1 (palmitoleico),0.94
C18:1 (oleico),1.50
C20:1 (eicosaenoico),0.00
C22:1 (erucico),0.00
Grassi polinsaturi totali,6.29
C18:2 W6 (linoleico),0.18
C18:3 W3 (linolenico),0.69
C20:4 W6 (arachidonico),1.05
C20:5 W3 (eicosapentaenoico - EPA),1.73
C22:6 W3 (docosaesaenoico - DHA),2.35
Rapporto Polinsaturi/Saturi,1.30
