Minerali,per porzione,% RDA
Calcio,"39,0 mg","3,9 %"
Rame,"0,3 mg","25,7 %"
Ferro,"1,8 mg","12,0 %"
Magnesio,"31,7 mg","10,6 %"
Manganese,"0,9 mg","43,4 %"
Fosforo,"114,7 mg","16,4 %"
Potassio,"162,3 mg","8,1 %"
Selenio,"< 0,1 mg","48,8 %"
Zinco,"1,2 mg","17,8 %"
