Valori nutrizionali,per porzione,% RDA
Valore calorico,162 kcal  677 kJ,"8,1 %"
Grassi,"9,6 g","14,8 %"
Grassi saturi,"5,8 g","26,5 %"
Grassi monoinsaturi,"2,7 g","9,4 %"
Grassi polinsaturi,"0,3 g","2,0 %"
Carboidrati,"17,8 g","6,6 %"
Zuccheri,"17,7 g","35,4 %"
Proteine,"1,8 g","2,4 %"
Fibre alimentari,"< 0,1 g","< 0,1 %"
Colesterolo,"6,3 mg","21,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,4 g","< 0,1 %"
