Valori nutrizionali,per porzione,% RDA
Valore calorico,49 kcal 206 kJ,"2,5 %"
Grassi,"3,3 g","5,0 %"
Grassi saturi,"0,6 g","2,6 %"
Grassi monoinsaturi,"1,2 g","4,3 %"
Grassi polinsaturi,"1,0 g","6,9 %"
Carboidrati,"2,4 g","0,9 %"
Zuccheri,"< 0,1 g","< 0,1 %"
Proteine,"2,5 g","3,5 %"
Fibre alimentari,"0,1 g","< 0,1 %"
Colesterolo,"8,8 mg","29,3 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"7,4 g","0,4 %"
