Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"0,2 g"
- Acidi Grassi saturi,0 g
Carboidrati,9 g
- Zuccheri,9 g
Proteine,"0,6 g"
Sale,"0,005 g"
Sodio,"0,002 g"
Nutrition score - France,1
Nutri-Score,B
