Minerali,per porzione,% RDA
Calcio,"202,2 mg","20,2 %"
Rame,"0,4 mg","36,6 %"
Ferro,"1,1 mg","7,4 %"
Magnesio,"25,2 mg","8,4 %"
Manganese,"0,3 mg","14,1 %"
Fosforo,"226,8 mg","32,4 %"
Potassio,"162,0 mg","8,1 %"
Selenio,"< 0,1 mg","84,2 %"
Zinco,"2,1 mg","30,3 %"
