Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,0 g
- Acidi Grassi saturi,0 g
Carboidrati,"46,7 g"
- Zuccheri,"46,7 g"
Fibra alimentare,"7,8 g"
Proteine,"3,1 g"
Sale,"0,05 g"
Sodio,"0,02 g"
Nutrition score - France,7
Nutri-Score,C
