Valori nutrizionali,per porzione,% RDA
Valore calorico,43 kcal 178 kJ,"2,1 %"
Grassi,"3,7 g","5,7 %"
Grassi saturi,"1,3 g","6,0 %"
Grassi monoinsaturi,"1,8 g","6,3 %"
Grassi polinsaturi,"0,4 g","2,4 %"
Carboidrati,"0,1 g","< 0,1 %"
Zuccheri,"0,1 g","0,2 %"
Proteine,"2,2 g","3,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"8,0 mg","26,7 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"3,5 g","0,2 %"
