Minerali,per porzione,% RDA
Calcio,"403,9 mg","40,4 %"
Rame,"0,9 mg","93,9 %"
Ferro,"8,1 mg","53,9 %"
Magnesio,"149,3 mg","49,8 %"
Manganese,"< 0,1 mg","4,4 %"
Fosforo,"1.448,7 mg","207,0 %"
Potassio,"2.107,2 mg","105,4 %"
Selenio,"0,3 mg","942,4 %"
Zinco,"27,0 mg","385,1 %"
