Valori nutrizionali,per porzione,% RDA
Valore calorico,373 kcal 1.563 kJ,"18,7 %"
Grassi,"8,1 g","12,4 %"
Grassi saturi,"4,0 g","18,0 %"
Grassi monoinsaturi,"3,2 g","11,1 %"
Grassi polinsaturi,"0,3 g","2,0 %"
Carboidrati,"60,2 g","22,4 %"
Zuccheri,"16,2 g","32,5 %"
Proteine,"16,2 g","22,2 %"
Fibre alimentari,"8,0 g","2,7 %"
Colesterolo,"31,9 mg","106,3 %"
Sodio,"2,5 g","0,5 %"
Acqua,"226,0 g","11,3 %"
