Valori nutrizionali,per porzione,% RDA
Valore calorico,98 kcal 410 kJ,"4,9 %"
Grassi,"0,3 g","0,4 %"
Grassi saturi,"< 0,1 g","0,4 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,5 %"
Carboidrati,"25,2 g","9,4 %"
Zuccheri,"23,8 g","47,5 %"
Proteine,"1,2 g","1,7 %"
Fibre alimentari,"1,5 g","0,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"217,7 g","10,9 %"
