Minerali,per porzione,% RDA
Calcio,"39,6 mg","4,0 %"
Rame,"0,1 mg","12,5 %"
Ferro,"0,4 mg","2,5 %"
Magnesio,"47,9 mg","16,0 %"
Manganese,"< 0,1 mg","3,5 %"
Fosforo,"34,7 mg","5,0 %"
Potassio,"739,2 mg","37,0 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,2 mg","3,1 %"
