Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (104 g)
Grassi,15 g,"15,6 g"
- Acidi Grassi saturi,"2,2 g","2,29 g"
Carboidrati,0 g,0 g
- Zuccheri,0 g,0 g
Fibra alimentare,0 g,0 g
Proteine,22 g,"22,9 g"
Sale,"1,5 g","1,56 g"
Sodio,"0,591 g","0,614 g"
Nutrition score - France,5,5
Nutri-Score,C,C
