Valori nutrizionali,per porzione,% RDA
Valore calorico,193 kcal 809 kJ,"9,7 %"
Grassi,"8,8 g","13,5 %"
Grassi saturi,"4,0 g","18,2 %"
Grassi monoinsaturi,"3,0 g","10,4 %"
Grassi polinsaturi,"1,0 g","6,8 %"
Carboidrati,"17,7 g","6,6 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"11,6 g","15,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"3,5 mg","11,6 %"
Sodio,"0,6 g","0,1 %"
Acqua,"133,6 g","6,7 %"
