Minerali,per porzione,% RDA
Calcio,"275,7 mg","27,6 %"
Rame,"< 0,1 mg","6,1 %"
Ferro,"< 0,1 mg","0,5 %"
Magnesio,"24,4 mg","8,1 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"205,0 mg","29,3 %"
Potassio,"322,1 mg","16,1 %"
Selenio,"< 0,1 mg","30,1 %"
Zinco,"0,9 mg","12,9 %"
