Minerali,per porzione,% RDA
Calcio,"0,9 mg","< 0,1 %"
Rame,"< 0,1 mg","1,3 %"
Ferro,"0,3 mg","1,9 %"
Magnesio,"2,5 mg","0,8 %"
Manganese,"< 0,1 mg","0,1 %"
Fosforo,"22,6 mg","3,2 %"
Potassio,"34,6 mg","1,7 %"
Selenio,"< 0,1 mg","19,5 %"
Zinco,"0,5 mg","7,7 %"
