Minerali,per porzione,% RDA
Calcio,"3,6 mg","0,4 %"
Rame,"< 0,1 mg","0,7 %"
Ferro,"0,4 mg","3,0 %"
Magnesio,"7,2 mg","2,4 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"7,9 mg","1,1 %"
Potassio,"3,2 mg","0,2 %"
Selenio,"< 0,1 mg","0,1 %"
Zinco,"< 0,1 mg","1,4 %"
