0,1,2
Calorie,kcal,175.0
Calorie,kj,732.0
Grassi,g,5.13
Carboidrati,g,29.18
Proteine,g,4.09
Fibre,g,0.0
Acqua,g,60.9
Ceneri,g,0.7
Minerali,,
Calcio,mg,105.0
Sodio,mg,60.0
Fosforo,mg,101.0
Potassio,mg,177.0
Ferro,mg,0.21
Magnesio,mg,16.0
Zinco,mg,0.43
Rame,mg,0.05
Manganese,mg,0.11
Selenio,mcg,2.9
Vitamine,,
Retinolo (Vit. A),mcg,35.0
"Vitamina A, IU",IU,145.0
"Vitamina A, RAE",mcg_RAE,37.0
Tiamina (Vit. B1),mg,0.04
Riboflavina (Vit. B2),mg,0.18
Niacina (Vit. B3),mg,0.59
Acido Pantotenico (Vit. B5),mg,0.29
Piridossina (Vit. B6),mg,0.05
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,12.0
"Folato, DFE",mcg_DFE,12.0
"Folati, totali",mcg,12.0
Cobalamina (Vit. B12),mcg,0.42
Acido ascorbico (Vit. C),mg,1.3
Alpha-tocoferolo (Vit. E),mg,0.51
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,1.739
"Acidi grassi, polinsaturi",g,0.667
"Acidi grassi, saturi",g,2.444
Colesterolo,mg,14.0
Grassi saturi,,
6:0,g,0.07200000000000001
8:0,g,0.025
10:0,g,0.087
12:0,g,0.106
14:0,g,0.354
16:0,g,1.1520000000000001
18:0,g,0.528
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.09300000000000001
18:1 indifferenziato,g,1.564
20:1,g,0.028999999999999998
Grassi polinsaturi,,
18:2 indifferenziato,g,0.594
18:3 indifferenziato,g,0.05
20:4 indifferenziato,g,0.023
Aminoacidi,,
Acido aspartico,g,0.321
Acido glutammico,g,0.805
Alanina,g,0.136
Arginina,g,0.142
Cistina,g,0.036000000000000004
Fenilalanina,g,0.185
Glicina,g,0.085
Isoleucina,g,0.23
Istidina,g,0.105
Leucina,g,0.373
Lisina,g,0.302
Metionina,g,0.094
Prolina,g,0.366
Serina,g,0.209
Tirosina,g,0.18600000000000003
Treonina,g,0.174
Triptofano,g,0.054000000000000006
Valina,g,0.255
Altro,,
