Minerali,per porzione,% RDA
Calcio,"13,1 mg","1,3 %"
Rame,"0,1 mg","11,2 %"
Ferro,"2,6 mg","17,5 %"
Magnesio,"19,3 mg","6,4 %"
Manganese,"0,6 mg","30,2 %"
Fosforo,"69,0 mg","9,9 %"
Potassio,"102,1 mg","5,1 %"
Selenio,"< 0,1 mg","71,3 %"
Zinco,"0,8 mg","11,1 %"
