Minerali,per porzione,% RDA
Calcio,"76,5 mg","7,7 %"
Rame,"< 0,1 mg","2,9 %"
Ferro,"1,4 mg","9,1 %"
Magnesio,"27,2 mg","9,1 %"
Manganese,"0,4 mg","20,7 %"
Fosforo,"51,0 mg","7,3 %"
Potassio,"413,1 mg","20,7 %"
Selenio,"< 0,1 mg","3,4 %"
Zinco,"0,4 mg","5,3 %"
