Valori nutrizionali,per porzione,% RDA
Valore calorico,61 kcal 256 kJ,"3,1 %"
Grassi,"2,7 g","4,2 %"
Grassi saturi,"0,8 g","3,6 %"
Grassi monoinsaturi,"0,8 g","2,7 %"
Grassi polinsaturi,"0,9 g","5,8 %"
Carboidrati,"8,3 g","3,1 %"
Zuccheri,"0,2 g","0,4 %"
Proteine,"0,8 g","1,1 %"
Fibre alimentari,"0,9 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,8 g","< 0,1 %"
