Valori nutrizionali,per porzione,% RDA
Valore calorico,168 kcal 701 kJ,"8,4 %"
Grassi,"6,2 g","9,5 %"
Grassi saturi,"2,3 g","10,3 %"
Grassi monoinsaturi,"2,5 g","8,5 %"
Grassi polinsaturi,"1,0 g","6,5 %"
Carboidrati,"17,9 g","6,7 %"
Zuccheri,"5,2 g","10,3 %"
Proteine,"9,6 g","13,2 %"
Fibre alimentari,"1,5 g","0,5 %"
Colesterolo,"10,0 mg","33,3 %"
Sodio,"1,6 g","0,3 %"
Acqua,"211,1 g","10,6 %"
