Valori nutrizionali,per porzione,% RDA
Valore calorico,136 kcal 569 kJ,"6,8 %"
Grassi,"10,4 g","16,0 %"
Grassi saturi,"6,7 g","30,5 %"
Grassi monoinsaturi,"2,9 g","9,8 %"
Grassi polinsaturi,"0,3 g","1,9 %"
Carboidrati,"0,8 g","0,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"9,8 g","13,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"40,8 mg","136,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"17,1 g","0,9 %"
