0,1,2
Calorie,kcal,83.0
Calorie,kj,348.0
Grassi,g,0.0
Carboidrati,g,2.51
Proteine,g,0.07
Fibre,g,0.0
Zuccheri,g,0.62
Acqua,g,86.59
Ceneri,g,0.27
Minerali,,
Calcio,mg,8.0
Sodio,mg,4.0
Fosforo,mg,23.0
Potassio,mg,127.0
Ferro,mg,0.46
Magnesio,mg,12.0
Zinco,mg,0.14
Rame,mg,0.011000000000000001
Fluoro,mcg,104.6
Manganese,mg,0.132
Selenio,mcg,0.2
Vitamine,,
Tiamina (Vit. B1),mg,0.005
Riboflavina (Vit. B2),mg,0.031
Niacina (Vit. B3),mg,0.22399999999999998
Acido Pantotenico (Vit. B5),mg,0.03
Piridossina (Vit. B6),mg,0.057
Folato alimentare,mcg,1.0
"Folati, totali",mcg,1.0
Cobalamina (Vit. B12),mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Zuccheri,,
Lipidi,,
Grassi saturi,,
Grassi monoinsaturi,,
Grassi polinsaturi,,
Aminoacidi,,
Altro,,
Alcol etilico,g,10.6
