Minerali,per porzione,% RDA
Calcio,"128,0 mg","12,8 %"
Rame,"0,1 mg","14,9 %"
Ferro,"1,5 mg","10,1 %"
Magnesio,"34,3 mg","11,4 %"
Manganese,"0,2 mg","11,0 %"
Fosforo,"95,0 mg","13,6 %"
Potassio,"277,2 mg","13,9 %"
Selenio,"< 0,1 mg","9,7 %"
Zinco,"1,8 mg","25,6 %"
