,0,1,2,3
1,Proteine(%): 2.1,,,
2,Lisina:,66,3.14,
3,Istidina:,54,2.57,
4,Arginina:,177,8.43,
5,Acido aspartico:,139,6.62,
6,Treonina:,80,3.81,
7,Serina:,88,4.19,
8,Acido glutamico:,185,8.81,
9,Prolina:,77,8.43,
10,Glicina:,101,4.81,
11,Alanina:,108,5.14,
12,Cistina:,24,1.14,
13,Valina:,89,4.24,
14,Metionina:,22,1.05,
15,Isoleucina:,66,3.14,
16,Leucina:,113,5.38,
17,Tirosina:,39,1.86,
18,Fenilalanina:,64,3.05,
19,Triptofano:,22,1.05,
20,Indice Chimico:,54,,
21,Aminoacido limitante:,Lis.,,
