Minerali,per porzione,% RDA
Calcio,"20,7 mg","2,1 %"
Rame,"< 0,1 mg","6,9 %"
Ferro,"1,8 mg","11,9 %"
Magnesio,"19,9 mg","6,6 %"
Manganese,"0,4 mg","22,4 %"
Fosforo,"46,8 mg","6,7 %"
Potassio,"64,1 mg","3,2 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,5 mg","21,2 %"
