Minerali,per porzione,% RDA
Calcio,"189,0 mg","18,9 %"
Rame,"0,1 mg","11,3 %"
Ferro,"3,7 mg","24,9 %"
Magnesio,"24,0 mg","8,0 %"
Manganese,"0,3 mg","14,0 %"
Fosforo,"238,5 mg","34,1 %"
Potassio,"250,5 mg","12,5 %"
Selenio,"< 0,1 mg","103,0 %"
Zinco,"1,6 mg","23,4 %"
