Valori nutrizionali,per porzione,% RDA
Valore calorico,30 kcal 126 kJ,"1,5 %"
Grassi,"2,3 g","3,5 %"
Grassi saturi,"1,4 g","6,2 %"
Grassi monoinsaturi,"0,6 g","2,1 %"
Grassi polinsaturi,"< 0,1 g","0,7 %"
Carboidrati,"1,2 g","0,5 %"
Zuccheri,"0,9 g","1,7 %"
Proteine,"1,2 g","1,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"8,1 mg","27,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"10,0 g","0,5 %"
