0,1
Grassi saturi totali,2.24
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.01
C14:0 (miristico),0.13
C16:0 (palmitico),1.63
C18:0 (stearico),0.47
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,2.12
C14:1 (miristoleico),0.00
C16:1 (palmitoleico),0.13
C18:1 (oleico),1.86
C20:1 (eicosaenoico),0.13
C22:1 (erucico),0.00
Grassi polinsaturi totali,1.38
C18:2 W6 (linoleico),1.35
C18:3 W3 (linolenico),
C20:4 W6 (arachidonico),0.03
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.60
