Minerali,per porzione,% RDA
Calcio,"29,0 mg","2,9 %"
Rame,"< 0,1 mg","3,7 %"
Ferro,"0,3 mg","1,7 %"
Magnesio,"3,0 mg","1,0 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"30,0 mg","4,3 %"
Potassio,"78,0 mg","3,9 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,1 mg","1,9 %"
