,0,1,2,3
1,Proteine(%): 20.8,,,
2,Lisina:,1893,9.1,
3,Istidina:,749,3.6,
4,Arginina:,1310,6.3,
5,Acido aspartico:,2101,10.1,
6,Treonina:,957,4.6,
7,Serina:,832,4,
8,Acido glutamico:,3016,14.5,
9,Prolina:,666,3.2,
10,Glicina:,957,4.6,
11,Alanina:,1290,6.2,
12,Cistina:,83,0.4,
13,Valina:,1227,5.9,
14,Metionina:,666,3.2,
15,Isoleucina:,1040,5,
16,Leucina:,1789,8.6,
17,Tirosina:,790,3.8,
18,Fenilalanina:,957,4.6,
19,Triptofano:,250,1.2,
20,Indice Chimico:,100,,
21,Aminoacido limitante:,Trip.,,
