Minerali,per porzione,% RDA
Calcio,"57,0 mg","5,7 %"
Rame,"< 0,1 mg","8,0 %"
Ferro,"1,7 mg","11,5 %"
Magnesio,"19,0 mg","6,3 %"
Manganese,"0,5 mg","23,7 %"
Fosforo,"104,0 mg","14,9 %"
Potassio,"140,0 mg","7,0 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,8 mg","11,6 %"
