Valori nutrizionali,per porzione,% RDA
Valore calorico,188 kcal 787 kJ,"9,4 %"
Grassi,"12,4 g","19,1 %"
Grassi saturi,"3,2 g","14,5 %"
Grassi monoinsaturi,"2,2 g","7,6 %"
Grassi polinsaturi,"6,4 g","43,0 %"
Carboidrati,"19,2 g","7,2 %"
Zuccheri,"< 0,1 g","0,2 %"
Proteine,"2,4 g","3,3 %"
Fibre alimentari,"1,2 g","0,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"0,8 g","< 0,1 %"
