Minerali,per porzione,% RDA
Calcio,"18,7 mg","1,9 %"
Rame,"< 0,1 mg","6,9 %"
Ferro,"1,0 mg","6,3 %"
Magnesio,"16,9 mg","5,6 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"161,1 mg","23,0 %"
Potassio,"332,9 mg","16,6 %"
Selenio,"< 0,1 mg","134,4 %"
Zinco,"2,1 mg","30,3 %"
