,0,1,2
0,Composizione chimica,valore per 100g,RDA (%)
1,Parte edibile,100%,-
2,Acqua,"34,60g",-
3,Carboidrati disponibili,"1,10g",-
4,Carboidrati complessi,0,-
5,Zuccheri solubili,0,-
6,Proteine,"23,60g",-
7,Grassi (Lipidi),"35,70g",-
8,Saturi totali,"12,19g",-
9,Monoinsaturi totali,"17,46g",-
10,Polinsaturi totali,"4,18g",-
11,Colesterolo,92mg,-
12,Fibra totale,0,-
13,Fibra solubile,0,-
14,Fibra insolubile,0,-
15,Alcol (g),0,-
16,Sodio,4mg,0.27% RDA
17,Potassio,637mg,13.55% RDA
18,Ferro,"1,08mg",13.50% RDA
19,Calcio,26mg,2.60% RDA
20,Fosforo,186mg,26.57% RDA
21,Magnesio,17mg,4.05% RDA
22,Zinco,"2,72mg",24.73% RDA
23,Rame,"0,12mg",12% RDA
24,Selenio,0,0% RDA
25,Tiamina (Vit. B1),"0,46mg",38.33% RDA
26,Riboflavina (Vit. B2),"0,17mg",13.08% RDA
27,Niacina (Vit. B3 o PP),"3,80mg",23.75% RDA
28,Vitamina A retinolo eq.,0,0% RDA
29,Vitamina C,0,0% RDA
30,Vitamina E,"0,09mg",0.60% RDA
31,Vitamina B6,"0,13mg",10% RDA
32,Vitamina B12,"0,52µg",21.67% RDA
33,Manganese,"0,02mg",0.87% RDA
