,0,1
0,Composizione chimica,valore per 100g
1,Lipidi totali,30.50
2,Saturi totali,9.71
3,C12 0,0g
4,C14 0,0.47
5,C14 1,0.04
6,C15 0,ND
7,C16 0,5.93
8,C16 1,0.96
9,C17 0,ND
10,C17 1,ND
11,C18 0,3.01
12,C18 1,12.45
13,C18 2,3.94
14,C18 3,0.28
15,C20 0,0g
16,C20 1,0.06
17,C20 2,ND
18,C20 3,ND
19,C20 4,0.19
20,C20 5,0.35
21,C22 0,0g
22,C22 1,0.07
23,C22 6,0.12
24,C4 0 c10 0,0g
25,Monoinsaturi totali,13.70
26,Nitrati,ND
27,Nitriti,ND
28,Polinsaturi totali,5.12
