Minerali,per porzione,% RDA
Calcio,"142,6 mg","14,3 %"
Rame,"0,6 mg","59,2 %"
Ferro,"3,2 mg","21,1 %"
Magnesio,"146,5 mg","48,8 %"
Manganese,"0,8 mg","40,1 %"
Fosforo,"348,5 mg","49,8 %"
Potassio,"2.635,4 mg","131,8 %"
Selenio,"< 0,1 mg","53,5 %"
Zinco,"1,9 mg","27,7 %"
