Minerali,per porzione,% RDA
Calcio,"3,6 mg","0,4 %"
Rame,"0,5 mg","47,1 %"
Ferro,"0,5 mg","3,2 %"
Magnesio,"15,7 mg","5,2 %"
Manganese,"< 0,1 mg","4,1 %"
Fosforo,"163,4 mg","23,3 %"
Potassio,"528,8 mg","26,4 %"
Selenio,"< 0,1 mg","88,3 %"
Zinco,"0,8 mg","11,2 %"
