,0,1,2,3
1,Proteine(%): 20.3,,,
2,Lisina:,1908,9.4,
3,Istidina:,861,4.24,
4,Arginina:,,,
5,Acido aspartico:,,,
6,Treonina:,893,4.4,
7,Serina:,,,
8,Acido glutamico:,,,
9,Prolina:,,,
10,Glicina:,,,
11,Alanina:,,,
12,Cistina:,,,
13,Valina:,1167,5.75,
14,Metionina:,993,4.89,metionina+cistina
15,Isoleucina:,974,4.8,
16,Leucina:,1565,7.71,
17,Tirosina:,,,
18,Fenilalanina:,1652,8.14,fenilalanina+tirosina
19,Triptofano:,248,1.22,
20,Indice Chimico:,100,,
21,Aminoacido limitante:,Trip.,,
