Minerali,per porzione,% RDA
Calcio,"88,4 mg","8,8 %"
Rame,"0,1 mg","12,4 %"
Ferro,"2,7 mg","18,0 %"
Magnesio,"64,6 mg","21,5 %"
Manganese,"< 0,1 mg","4,3 %"
Fosforo,"902,7 mg","129,0 %"
Potassio,"725,9 mg","36,3 %"
Selenio,"< 0,1 mg","91,8 %"
Zinco,"3,2 mg","46,1 %"
