Minerali,per porzione,% RDA
Calcio,"0,0 mg","0,0 %"
Rame,"0,0 mg","0,0 %"
Ferro,"0,0 mg","0,0 %"
Magnesio,"0,0 mg","0,0 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"0,0 mg","0,0 %"
Potassio,"4,0 mg","0,2 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,0 mg","0,0 %"
