Minerali,per porzione,% RDA
Calcio,"16,2 mg","1,6 %"
Rame,"< 0,1 mg","7,4 %"
Ferro,"0,5 mg","3,1 %"
Magnesio,"22,0 mg","7,3 %"
Manganese,"0,2 mg","10,4 %"
Fosforo,"24,4 mg","3,5 %"
Potassio,"371,2 mg","18,6 %"
Selenio,"< 0,1 mg","1,9 %"
Zinco,"0,2 mg","2,2 %"
