0,1
Grassi saturi totali,21.86
C4:0\÷C10:0 (laurico),0.69
C12:0 (laurico),0.21
C14:0 (miristico),0.66
C16:0 (palmitico),9.20
C18:0 (stearico),10.38
C20:0 (arachidico),0.31
C22:0 (beenico),0.07
Grassi monoinsaturi totali,11.49
C14:1 (miristoleico),0.07
C16:1 (palmitoleico),0.17
C18:1 (oleico),11.14
C20:1 (eicosaenoico),0.03
C22:1 (erucico),0.00
Grassi polinsaturi totali,1.28
C18:2 W6 (linoleico),1.11
C18:3 W3 (linolenico),0.10
C20:4 W6 (arachidonico),0.00
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.10
