Minerali,per porzione,% RDA
Calcio,"9,4 mg","0,9 %"
Rame,"0,5 mg","46,3 %"
Ferro,"21,3 mg","142,1 %"
Magnesio,"87,6 mg","29,2 %"
Manganese,"0,1 mg","5,0 %"
Fosforo,"660,4 mg","94,3 %"
Potassio,"1.101,8 mg","55,1 %"
Selenio,"< 0,1 mg","157,5 %"
Zinco,"5,6 mg","79,6 %"
