,0,1,2,3
1,Proteine(%): 0,,,
2,Lisina:,0,0,
3,Istidina:,0,0,
4,Arginina:,0,0,
5,Acido aspartico:,0,0,
6,Treonina:,0,0,
7,Serina:,0,0,
8,Acido glutamico:,0,0,
9,Prolina:,0,0,
10,Glicina:,0,0,
11,Alanina:,0,0,
12,Cistina:,0,0,
13,Valina:,0,0,
14,Metionina:,0,0,
15,Isoleucina:,0,0,
16,Leucina:,0,0,
17,Tirosina:,0,0,
18,Fenilalanina:,0,0,
19,Triptofano:,0,0,
20,Indice Chimico:,,,
21,Aminoacido limitante:,,,
