0,1
Grassi saturi totali,4.24
C4:0\÷C10:0 (laurico),0.24
C12:0 (laurico),0.76
C14:0 (miristico),0.30
C16:0 (palmitico),1.79
C18:0 (stearico),1.12
C20:0 (arachidico),
C22:0 (beenico),
Grassi monoinsaturi totali,4.86
C14:1 (miristoleico),
C16:1 (palmitoleico),0.04
C18:1 (oleico),4.80
C20:1 (eicosaenoico),1.00
C22:1 (erucico),0.00
Grassi polinsaturi totali,4.15
C18:2 W6 (linoleico),3.86
C18:3 W3 (linolenico),0.26
C20:4 W6 (arachidonico),0.06
C20:5 W3 (eicosapentaenoico - EPA),0.03
C22:6 W3 (docosaesaenoico - DHA),0.02
Rapporto Polinsaturi/Saturi,0.90
