Minerali,per porzione,% RDA
Calcio,"1,5 mg","0,2 %"
Rame,"< 0,1 mg","1,0 %"
Ferro,"1,6 mg","10,7 %"
Magnesio,"2,0 mg","0,7 %"
Manganese,"< 0,1 mg","0,1 %"
Fosforo,"5,5 mg","0,8 %"
Potassio,"9,5 mg","0,5 %"
Selenio,"< 0,1 mg","12,9 %"
Zinco,"0,3 mg","4,6 %"
